method,ate,ate_lb,ate_ub,significant
CausalForestDML,0.02015000828199883,-0.41434043414625765,0.45464045071025516,0
LinearDML,0.010393483218254947,-0.4336060631327192,0.454393029569229,0
DMLOrthoForest,-0.2533785580270484,-0.984596782458904,0.4787710394651672,0
ForestDRLearner,0.005277483134078369,-0.09696889075408979,0.10752385702224652,0
SLearner,0.00025215649620275414,-0.0022818107138012043,0.0038780698130641703,0
TLearner,-0.0625663630504387,-0.17413644098537936,0.011243584322710515,0
